incident_id,incident_vin,incident_desc,driver,is_the_vehicle_driveable
INC01-100238,788222DA2DE34CC9,insured vehicle collided with object on the road,Daughter,Y
INC01-100239,4AAA0E4A342F4DFA,traffic and insured vehicle came to a stop. Other vehicle did not stop and re insured vehicle,Son,Y
INC01-100240,69A4D745696642C1,insured vehicle was hit while parked,Mother,Y
INC01-100241,7805132D3F784F90,Insured vehicle hit other vehicle while parking,Third Party,Y
INC01-100242,6F80D846BF414219,insured parked and hit and run by other vehicle unk where insured vehicle was parked when hit.,Daughter,Y
INC01-100243,56E775E6AF4240D1,insured vehicle was backing out of the parking spot and hit the pillar in the garage.,Daughter,Y
INC01-100244,6A1253CA0DEA40DB,Insured vehicle trav n/b and other vehicle trav s/b and other vehicle swerved into insured vehicle lane and swiped insured vehicle,Brother,Y
INC01-100245,8C1DDF4104284A09,insured vehicle was parked in parking lot parking spot when he was hit by other vehicle on driver side.,Mother,Y
INC01-100246,1CA6DD1E51CE4CD4,insured vehicle ran into post while mother vehicleing vehicle.,Son,Y
INC01-100247,0A461ED21F5A4AAE,Insured vehicle was hit while parked due to pursuit by police.,Brother,
INC01-100248,02D68E1A57D54B35,Insured vehicle hit while parked by unk vehicle.,Father,Y
INC01-100249,FFFB4B62505146E7,other vehicle1 tavon re other vehicle2schelzi causing other vehicle2 schelzi to re insured vehicle audette causing insured vehicle audette to re other vehicle3callghan,Mother,Y
INC01-100250,F372CBDDA8054BC2,Other vehicle collided with insured vehicle  insured vehicle parked and unoccupied.,Third Party,Y
INC01-100251,CE445CBCBCAA4B0A,other vehicle hit insured vehicle on the pass side,Third Party,Y
INC01-100252,B5A9AA99DCED416A,Other vehicle backed into insured vehicle  materials from rear of truck damaged insured vehicle,Mother,Y
INC01-100253,56CA39AD5497478C,Insured vehicle merged into other vehicle lane and insured vehicle collided with other vehicle.,Mother,Y
INC01-100254,E022293A2A5A430D,insured vehicle ran into post while mother vehicleing vehicle.,Brother,Y
INC01-100255,C8C181FF08EE4D32,insured vehicle was hit while parked.,Sister,Y
INC01-100256,2EC83D550E544134,Other vehicle reversed into parked insured vehicle,Sister,Y
INC01-100257,364FE9C3495A45BE,Other vehicle collided with insured vehicle  insured vehicle parked and unoccupied.,Brother,Y
INC01-100258,A8AE89D354364903,I was in a single car accident an hour ago and the car is totaled without a doubt. Flipped and landed upside down  it's trashed,Third Party,Y
INC01-100259,DE6E979A65884DC1,Insured vehicle got hit while parked,Spouse,Y
INC01-100260,F4B5D8DD481A497D,as insured was parking his car the other vehicle hit insured vehicle while insured was parking,Son,Y
INC01-100261,1EB754B674A046A5,Insured vehicle was driving to proceed to make a left turn at the light  when other vehicle was pulling out of a drinsured vehicleeway on to the intersection and crossed the two to lanes to make a left turn and collided into insured vehicle,Sister,Y
INC01-100262,78AE746B26984459,insured vehicle crossing intersection. Other vehicle came out from left side and sideswiped other vehicle. Other vehicle driver license suspended.,Self,Y
INC01-100263,66E7BC70E21D4903,insured vehicle waiting to park into parking spot and other vehicle was parked and started backing out and insured vehicle honked horn before the collided . Other vehicle collided w insured vehicle,Mother,
INC01-100264,813314BD19F94680,other vehicle turned out of shopping center and insured vehicle collided with them,Third Party,Y
INC01-100265,FDB04C12F258426D,Insured vehicle parked  came out to rear driver side dented and scratched,Daughter,Y
INC01-100266,289858EE9FFE4D7E,other vehicle1 collided. with insured vehicle passenger side.,Brother,Y
INC01-100267,E68E62C24A4B423E,Insured vehicle hit by other vehicle,Third Party,
INC01-100268,5E865431C1F54719,ins walked out to see damage on vehicle,Father,
INC01-100269,EE4504035F4643C6,insured vehicle was backing up and other vehicle was backing up. Insured vehicle and other vehicle backed into each other.,Third Party,Y
INC01-100270,857253DE7222465C,ins walked out to see damage on vehicle,Daughter,Y
INC01-100271,A1D0523CA8BC4134,insured vehicle traveling on pacific ave  other vehicle turning out of gas station lot struck insured vehicle on pass front corner.,Mother,Y
INC01-100272,A51DD5ABE4AA4F2E,Insured vehicle was stopped when other vehicle rear ended insured brother who was driving,Brother,Y
INC01-100273,AE6BD0CB5F0A4083,insured vehicle was re by other vehicle1 and pushed insured vehicle into other vehicle2,Self,Y
INC01-100274,F8D50DB842124CE2,Insured vehicle backed into other vehicle while other vehicle was parked.,Son,
INC01-100275,FA03CFF86A1C4A61,other vehicle was driving on vine hill and lost control due to ice and collided with insured vehicle.,Self,Y
INC01-100276,B752B756AF70484C,Insured vehicle was hit while park and unoccupied.,Brother,Y
INC01-100277,B1543B554C1B4154,vehicle pulling out of parking spot  insured vehicle reversing to mother vehiclee out of the way  backing into other vehicle that came around the corner.,Brother,Y
INC01-100278,5883803731EE4812,insured vehicle was making a left hand turn off of e hamilton onto east st 10 mp when other vehicle approached from the opposite direction. Both insured vehicle and other vehicle stopped  insured vehicle then proceeded on with his turn as other vehicle came to a stop  at the same time as other vehicle mother vehicleed forward.,Self,Y
INC01-100279,871C3BAEA6974B26,vehicle pulling out of parking spot  insured vehicle reversing to mother vehiclee out of the way  backing into other vehicle that came around the corner.,Third Party,
INC01-100280,2DC41D07A5F846EE,Other vehicle collided with insured vehicle,Self,Y
INC01-100281,D9B4C3D5C3954C18,Other vehicle rear ended insured vehicle.,Spouse,Y
INC01-100282,224D4F71AC4A4FD7,Insured vehicle parked  came out to rear driver side dented and scratched,Father,Y
INC01-100283,010CADA2655E4BEE,insured vehicle hit parked car,Daughter,Y
INC01-100284,F9E1F24678A34D7A,Insured vehicle completely stopped in traffic. Other vehicle 1 r/e other vehicle2  other vehicle2 r/e insured vehicle,Mother,Y
INC01-100285,74BF9A17D9694A22,insured vehicle was driving on highway 101 going south and may have hit something on the road and spun out,Father,Y
INC01-100286,D56BB52DCBA84599,Other vehicle backed into insured vehicle.,Sister,Y
INC01-100287,6A9863C4F98843C4,insured vehicle was parked and unoccupied when struck by unknown 3rd party. Hit and run.,Self,Y
INC01-100288,7645559FB7B9426C,Insured vehicle trav n/b and other vehicle trav s/b and other vehicle swerved into insured vehicle lane and swiped insured vehicle,Father,Y
INC01-100289,4DD5D91D5AD34B1B,Insured vehicle parked and was hit by other vehicle,Father,
INC01-100290,1D4FB3AA582446FA,insured vehicle was involved in a hit and run while parked and unoccupied,Spouse,Y
INC01-100291,E05CAAE21E114662,insured vehicle came to slowed traffic on highway. Other vehicle1 rear-ended other vehicle2 which rear ended insured vehicle.,Brother,Y
INC01-100292,3F0157FB3B0D464E,insured called a triple service to put on a spare tire. They did not put it on correctly and the entire rim and tire came off.,Third Party,Y
INC01-100293,79DB8E513D934475,insured vehicle was struck by other vehicle when insured vehicle was parked unoccupied in front of the home address collidediding with the second unoccupied insured/insured vehicle2.,Son,
INC01-100294,FF715AA5599F41B4,as insured was parking his car the other vehicle hit insured vehicle while insured was parking,Son,Y
INC01-100295,20ECC95B5B944C56,insured vehicle backing out of driving way and scratched other vehicle that was parked,Brother,Y
INC01-100550,3BDE45C70AE24DCE,insured vehicle backed into a stationary object,Father,Y
INC01-100296,F4E13EF679624F18,Insured vehicle traveling northbound on I 15 highway ice caused insured vehicle to go into the median,Sister,Y
INC01-100297,48626D6559E94D18,insured vehicle foot slipped of pedal and backed into a tree,Self,Y
INC01-100298,1C7525952EEF44EA,insured vehicle was rear ended by other vehicle.,Third Party,Y
INC01-100299,F3501CE57B8F4762,insured vehicle parking his car slid into the other vehicle car in the parking lot,Son,Y
INC01-100300,0C1633788C834758,Well insured vehicle was driving the hood popped up from insured vehicle suddenly,Mother,Y
INC01-100301,7C5FA00AFE2D4363,other vehicle side swiped insured vehicle,Son,Y
INC01-100302,1706D75A192848CD,insured parked and hit and run by other vehicle unk where insured vehicle was parked when hit.,Third Party,Y
INC01-100303,FE2F6C6D99404C19,insured vehicle went through stop  other vehicle on left went through stop sign and hit insured vehicle.,Brother,Y
INC01-100304,D0FA6D97F75B4AFA,Other vehicle stopped suddenly and insured vehicle r/e other vehicle,Sister,Y
INC01-100305,80EA10D80BEF47B7,Insured vehicle was about to turn left and other vehicle changed lanes and ran into insured vehicle.,Self,
INC01-100306,2B177BAA51134D22,insured vehicle was pulled out of parking spot other vehicle pulled out and hit the rear end of insured vehicle,Father,Y
INC01-100307,F1BC6D02A94A4764,i/v turning left from meadowgate way to san jose ave  when other vehicle on san jose ave collided w/ i/v.,Mother,
INC01-100308,6F3C051B2488433F,insured parked and hit and run by other vehicle unk where insured vehicle was parked when hit.,Spouse,Y
INC01-100309,9BA83AEC901645F7,Insured vehicle hit in parking lot while unattended,Father,Y
INC01-100310,E4166E3963604CD9,insured vehicle was parked while hit,Spouse,
INC01-100311,56E60C5B0EF94CFB,Insured vehicle and other vehicle stopped at stop sign when insured vehicle went into intersection and other vehicle hit insured vehicle.,Third Party,
INC01-100312,E5A661C75AE042AE,insured vehicle went into parking lot and hit a pole,Third Party,Y
INC01-100313,54A526448D0B4898,Other vehicle hit insured vehicle while parked,Brother,Y
INC01-100314,D7D7EF7809C1461A,other vehicle r/e insured vehicle.,Spouse,
INC01-100315,6739C16FD6ED44E4,Insured vehicle rear ended other vehicle on the left side.,Brother,
INC01-100316,52DCACB427744444,insured vehicle lost control of vehicle and collided with dinsured vehicleider scratching and denting their driver side,Father,Y
INC01-100317,DC3C1865E6AF4A25,insured vehicle preparing to make a right turn when other vehicle hit passenger side of insured vehicle,Father,Y
INC01-100318,74F8A0D89BF74405,insured vehicle and other vehicle backed into each other.,Third Party,Y
INC01-100319,88C7A944B9604F56,insured vehicle was parking and caught the front bumper on a raised cement island pulling it off when leaving parking space.,Sister,Y
INC01-100320,DF6032FDDFFD4972,Insured vehicle collided garage,Daughter,Y
INC01-100321,76ED36A85016430F,Insured vehicle was driving north  made a turn into shopping mall  other vehicle collidedides with other vehicle.,Third Party,Y
INC01-100322,D31FCFE0F1304E62,Insured vehicle crossing intersection during a green light  other vehicle1 turned left and hit insured vehicle and other vehicle2,Mother,Y
INC01-100323,204FAF9BC4FF48DB,Insured vehicle was stopped at a light and was re by the other vehicle.,Father,Y
INC01-100324,D0C3C92D94674CC7,parked insured vehicle was struck by unknown other vehicle,Sister,Y
INC01-100325,73F0BA2E4DB1414A,other vehicle stopped and insured vehicle didnt stop in time   re other vehicle,Spouse,Y
INC01-100326,5DB0AAB848E74484,Other vehicle turned left on red light and hit insured vehicle,Daughter,Y
INC01-100327,9961A458CB0A465E,Insured was stopped at red light claimant backed into the front of insured,Brother,Y
INC01-100328,A6D94246C84A4580,Insured vehicle was driving to proceed to make a left turn at the light  when other vehicle was pulling out of a drinsured vehicleeway on to the intersection and crossed the two to lanes to make a left turn and collided into insured vehicle,Third Party,Y
INC01-100329,5FE15635C50A417F,Insured vehicle was about to turn left and other vehicle changed lanes and ran into insured vehicle.,Self,
INC01-100330,6C2D52F2EDED410E,insured vehicle hit other vehicle when other vehicle was parked.,Daughter,
INC01-100331,D8FA79C23135442D,Insured vehicle was parked-other vehicle collided with insured vehicle,Self,Y
INC01-100332,6B8265CCE04A4486,Insured vehicle rear ended other vehicle on the left side.,Father,Y
INC01-100333,E9F904A785D74366,i/v hit other vehicle while backing out of p/lot.,Sister,Y
INC01-100334,2E63939CDA554731,insured vehicle hit debris while attempting to park car.,Spouse,Y
INC01-100335,6B254C1462BF4D5A,insured vehicle was attempting to pull out of a parking space at insureds residence. Insured vehicle checked mirrors to determine that the area was clear. Insured vehicle began to back out and collided with other vehicle.,Mother,Y
INC01-100336,AE4D327B4D7940B8,Insured vehicle backed into tree,Son,Y
INC01-100337,37A3F1F0D665471D,Other vehicle hit insured vehicle  other vehicle lost control of car and hit insured vehicle on front passenger side  insured vehicle was in left lane  other vehicle in middle lane,Father,
INC01-100338,42D581BEBD714959,Insured vehicle backed into other vehicle while other vehicle was parked.,Mother,
INC01-100339,E83B3BE3E0044B84,insured vehicle hit by other vehicle while leaving parking lot. Turning right on main road,Third Party,
INC01-100340,5475761F660B4EDE,f/e p/s bumper  headlight damage  frame damage p/s f/e,Father,Y
INC01-100341,E47F2439F84B4593,insured vehicle was parked while hit,Self,Y
